# MANUALLY MANAGED - admitted WIP retail function census; one row per current start.
# Seed/audit tooling writes build/retail-seed only; review and edit this file by hand.
# Each address is qualified by image because GAME.EXE and OPEN.EXE are separate overlays.
# Function extents are WIP and may include owned jump tables/padding or miss indirect-only code.
# Independent MIPS carving added anonymous frame/return candidates with explicit confidence.
image	va	file_offset	size	body_size	fragments	kind	confidence	name	labels	provenance	note
GAME.EXE	0x80045f7c	0x3477c	0x1c	0x1c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x80045f98	0x34798	0x1c	0x1c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x80045fb4	0x347b4	0x20	0x20	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80045fd4	0x347d4	0x20	0x20	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80045ff4	0x347f4	0x60	0x60	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80046054	0x34854	0x10	0x10	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x80046064	0x34864	0xbc	0xbc	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80046120	0x34920	0x40	0x40	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80046160	0x34960	0x40	0x40	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x800461a0	0x349a0	0xac	0xac	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
GAME.EXE	0x8004624c	0x34a4c	0xd8	0xd8	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
GAME.EXE	0x80046324	0x34b24	0x28	0x28	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004634c	0x34b4c	0x20	0x20	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
GAME.EXE	0x80046374	0x34b74	0x160	0x160	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
GAME.EXE	0x800464d4	0x34cd4	0xac	0xac	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80046580	0x34d80	0xb0	0xb0	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80046630	0x34e30	0x2c	0x2c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004665c	0x34e5c	0x10	0x10	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004666c	0x34e6c	0x54	0x54	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x800466c0	0x34ec0	0x6c	0x6c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004672c	0x34f2c	0x50	0x50	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004677c	0x34f7c	0x88	0x88	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return+relocation-candidate
GAME.EXE	0x80046804	0x35004	0x30	0x30	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return+relocation-candidate
GAME.EXE	0x80046834	0x35034	0x58	0x58	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004688c	0x3508c	0x4c	0x4c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x800468d8	0x350d8	0xb0	0xb0	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80046990	0x35190	0x104	0x104	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
GAME.EXE	0x80046a94	0x35294	0x710	0x710	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return+relocation-candidate
GAME.EXE	0x800471a4	0x359a4	0x544	0x544	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x800476e8	0x35ee8	0x1dc	0x1dc	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x800478c4	0x360c4	0x368	0x368	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80047c2c	0x3642c	0x100	0x100	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80047d2c	0x3652c	0x8c	0x8c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80047db8	0x365b8	0x428	0x428	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x800481e0	0x369e0	0x1b0	0x1b0	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80048390	0x36b90	0x1b0	0x1b0	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80048540	0x36d40	0x278	0x278	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x800487b8	0x36fb8	0x110	0x110	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x800488c8	0x370c8	0x1f0	0x1f0	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80048ab8	0x372b8	0x23c	0x23c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80048cf4	0x374f4	0x9c	0x9c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80048d90	0x37590	0x9c	0x9c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80048e2c	0x3762c	0x654	0x654	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80049480	0x37c80	0x340	0x340	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x800497c0	0x37fc0	0xc8	0xc8	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80049888	0x38088	0x4f8	0x4f8	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80049d80	0x38580	0x110	0x110	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80049e90	0x38690	0x140	0x140	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x80049fd0	0x387d0	0x5c	0x5c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004a02c	0x3882c	0x8c	0x8c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004a0b8	0x388b8	0x38	0x38	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004a0f0	0x388f0	0x38	0x38	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
GAME.EXE	0x8004a128	0x38928	0xf4	0xf4	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
GAME.EXE	0x8004a21c	0x38a1c	0x128	0x128	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004a344	0x38b44	0x30	0x30	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004a374	0x38b74	0x54	0x54	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004a3c8	0x38bc8	0x164	0x164	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004a52c	0x38d2c	0x30	0x30	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004a55c	0x38d5c	0x2f8	0x2f8	1	function	cross-overlay-sdk-candidate	SsSeqCalledTbyT		config/evidence/overlay_lineage.tsv;LIBSND/SSCALL	boundary corrected eight bytes earlier; name remains a structural candidate: psy-k extraction of the Release 2.5 LIBSND.LIB SSCALL object (0x244 bytes) aligns best at retail+0x7c with 72 equal, 28 relocation-masked, and 45 differing words of 145, so this 0x2f8-byte body is a different libsnd build and no supplied archive proves it
GAME.EXE	0x8004a854	0x39054	0x548	0x548	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004ad9c	0x3959c	0x68	0x68	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004ae04	0x39604	0x2c	0x2c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004ae30	0x39630	0x530	0x530	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004b360	0x39b60	0x94	0x94	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004b3f4	0x39bf4	0x64	0x64	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004b458	0x39c58	0x24c	0x24c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004b6a4	0x39ea4	0x3c	0x3c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004b6e0	0x39ee0	0x168	0x168	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004b848	0x3a048	0x168	0x168	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
GAME.EXE	0x8004b9b0	0x3a1b0	0x1e4	0x1e4	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
GAME.EXE	0x8004bb94	0x3a394	0x128	0x128	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+relocation-candidate
GAME.EXE	0x8004bcbc	0x3a4bc	0xa0	0xa0	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+relocation-candidate
GAME.EXE	0x8004bd5c	0x3a55c	0xbc	0xbc	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return+relocation-candidate
GAME.EXE	0x8004be18	0x3a618	0x50	0x50	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return+relocation-candidate
GAME.EXE	0x8004be68	0x3a668	0x94	0x94	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+relocation-candidate
GAME.EXE	0x8004befc	0x3a6fc	0x70	0x70	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
GAME.EXE	0x8004bf6c	0x3a76c	0x158	0x158	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+relocation-candidate
GAME.EXE	0x8004c0c4	0x3a8c4	0x98	0x98	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
GAME.EXE	0x8004c15c	0x3a95c	0xd0	0xd0	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004c22c	0x3aa2c	0x68	0x68	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004c294	0x3aa94	0x54	0x54	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c2e8	0x3aae8	0x54	0x54	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c33c	0x3ab3c	0x8c	0x8c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c3c8	0x3abc8	0x8c	0x8c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c454	0x3ac54	0x60	0x60	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c4b4	0x3acb4	0x78	0x78	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c52c	0x3ad2c	0xc8	0xc8	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004c5f4	0x3adf4	0xc8	0xc8	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c6bc	0x3aebc	0x84	0x7c	2	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004c740	0x3af40	0x80	0x80	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c7c0	0x3afc0	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c7cc	0x3afcc	0x8	0x8	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c7d4	0x3afd4	0x8c	0x84	2	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004c860	0x3b060	0x80	0x80	1	function	ghidra-analysis	gteMIMefunc		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004c8e0	0x3b0e0	0x7c	0x7c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c95c	0x3b15c	0x4c	0x4c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c9ac	0x3b1ac	0x10	0x10	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+skipped-1-padding-nop
GAME.EXE	0x8004c9bc	0x3b1bc	0x10	0x10	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c9cc	0x3b1cc	0x10	0x10	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c9dc	0x3b1dc	0x20	0x20	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004c9fc	0x3b1fc	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004ca08	0x3b208	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004ca1c	0x3b21c	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004ca30	0x3b230	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004ca3c	0x3b23c	0x20	0x20	1	function	ghidra-analysis	SetBackColor		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004ca5c	0x3b25c	0x20	0x20	1	function	ghidra-analysis	SetFarColor		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004ca7c	0x3b27c	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004ca90	0x3b290	0x18	0x18	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004caa8	0x3b2a8	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cabc	0x3b2bc	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cad0	0x3b2d0	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cae4	0x3b2e4	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004caf0	0x3b2f0	0x18	0x18	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004cb08	0x3b308	0xc	0xc	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004cb14	0x3b314	0xc	0xc	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004cb20	0x3b320	0xc	0xc	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004cb2c	0x3b32c	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cb38	0x3b338	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cb44	0x3b344	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cb58	0x3b358	0xc	0xc	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004cb64	0x3b364	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cb78	0x3b378	0x18	0x18	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cb90	0x3b390	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cba4	0x3b3a4	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cbb8	0x3b3b8	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cbc4	0x3b3c4	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cbd8	0x3b3d8	0x30	0x30	1	function	ghidra-analysis	ReadORGB		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004cc08	0x3b408	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cc14	0x3b414	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cc20	0x3b420	0x20	0x20	1	function	ghidra-analysis	ReadGeomOffset		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004cc40	0x3b440	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cc4c	0x3b44c	0x188	0x188	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cdd4	0x3b5d4	0x124	0x124	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004cef8	0x3b6f8	0xfc	0xfc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004cff4	0x3b7f4	0x128	0x128	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004d11c	0x3b91c	0x128	0x128	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
GAME.EXE	0x8004d244	0x3ba44	0x100	0x100	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
GAME.EXE	0x8004d344	0x3bb44	0x12c	0x12c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
