# MANUALLY MANAGED - admitted WIP relocation candidate census.
# Seed/audit tooling writes build proposals only; review and edit this file by hand.
# Each address is qualified by image because GAME.EXE and OPEN.EXE are separate overlays.
# PS-X EXE retains no relocation directory: candidate does not mean linker truth.
# BSS pair-scan rows remain withheld by safe delinking until individually reviewed.
image	site_va	site_file_offset	paired_site_va	kind	channel	target_va	target_region	target_name	opcode	register	confidence	status	provenance
GAME.EXE	0x80021808	0x10008		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021810	0x10010		mips26	reachable-code	0x80021a10	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8002182c	0x1002c		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021864	0x10064		mips26	reachable-code	0x80021950	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021878	0x10078		mips26	reachable-code	0x80021950	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800218a0	0x100a0		mips26	reachable-code	0x80021950	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800218bc	0x100bc		mips26	reachable-code	0x80021950	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800218d8	0x100d8		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021928	0x10128		mips26	reachable-code	0x80021950	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8002193c	0x1013c		mips26	reachable-code	0x80021950	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021960	0x10160		mips26	reachable-code	0x8002aea4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021970	0x10170		mips26	reachable-code	0x80021a10	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8002199c	0x1019c	0x800219a0	mips_hi16_lo16	reachable-code	0x800594b8	bss	DAT_800594b8	lui+addiu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x800219b8	0x101b8	0x800219bc	mips_hi16_lo16	reachable-code	0x800a07ac	bss	DAT_800a07ac	lui+lw	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x800219d0	0x101d0		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800219d8	0x101d8		mips26	reachable-code	0x80021a10	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800219e0	0x101e0		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800219e8	0x101e8		mips26	reachable-code	0x80021a10	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021a04	0x10204		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021a10	0x10210		mips26	reachable-code	0x8002abb4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021a38	0x10238		mips26	reachable-code	0x80027b7c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021a40	0x10240		mips26	reachable-code	0x80028a70	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021a48	0x10248		mips26	reachable-code	0x8002176c	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021a50	0x10250		mips26	reachable-code	0x8002af0c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021a7c	0x1027c	0x80021a80	mips_hi16_lo16	reachable-code	0x800594b8	bss	DAT_800594b8	lui+addiu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80021a94	0x10294	0x80021a98	mips_hi16_lo16	reachable-code	0x800a07ac	bss	DAT_800a07ac	lui+addiu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80021aac	0x102ac	0x80021ab0	mips_hi16_lo16	reachable-code	0x800652a8	bss	DAT_800652a8	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80021ac4	0x102c4	0x80021ac8	mips_hi16_lo16	reachable-code	0x800652a8	bss	DAT_800652a8	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80021b30	0x10330		mips26	reachable-code	0x8005012c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021b44	0x10344		mips26	reachable-code	0x8002ad6c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021b54	0x10354	0x80021b58	mips_hi16_lo16	reachable-code	0x800a07e4	bss	DAT_800a07e4	lui+addiu	t2	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80021b5c	0x1035c	0x80021b60	mips_hi16_lo16	reachable-code	0x80058dc0	bss	DAT_80058dc0	lui+addiu	t4	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80021b64	0x10364	0x80021b68	mips_hi16_lo16	reachable-code	0x800652a8	bss	DAT_800652a8	lui+addiu	s6	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80021c94	0x10494		mips26	reachable-code	0x8002abb4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021cbc	0x104bc		mips26	reachable-code	0x8002aea4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021cdc	0x104dc		mips26	reachable-code	0x80027b7c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021ce4	0x104e4		mips26	reachable-code	0x80028a70	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021cf0	0x104f0		mips26	reachable-code	0x8002ac34	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021d20	0x10520		mips26	reachable-code	0x80028380	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021d50	0x10550		mips26	reachable-code	0x8005012c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021d60	0x10560		mips26	reachable-code	0x80021d50	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021d68	0x10568		mips26	reachable-code	0x8005012c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021d8c	0x1058c		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021d94	0x10594		mips26	reachable-code	0x80021f40	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021db0	0x105b0		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021de8	0x105e8		mips26	reachable-code	0x80021ed4	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021dfc	0x105fc		mips26	reachable-code	0x80021ed4	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021e24	0x10624		mips26	reachable-code	0x80021ed4	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021e40	0x10640		mips26	reachable-code	0x80021ed4	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021e5c	0x1065c		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021eac	0x106ac		mips26	reachable-code	0x80021ed4	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021ec0	0x106c0		mips26	reachable-code	0x80021ed4	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021ee4	0x106e4		mips26	reachable-code	0x8002aea4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021ef4	0x106f4		mips26	reachable-code	0x80021f40	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021f10	0x10710		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021f18	0x10718		mips26	reachable-code	0x80021f40	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021f34	0x10734		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021f40	0x10740		mips26	reachable-code	0x8002abb4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021f68	0x10768		mips26	reachable-code	0x80027b7c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021f70	0x10770		mips26	reachable-code	0x80028a70	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021f78	0x10778		mips26	reachable-code	0x80021cf0	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021f80	0x10780		mips26	reachable-code	0x8002af0c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80021f98	0x10798	0x80021f9c	mips_hi16_lo16	reachable-code	0x800a07ac	bss	DAT_800a07ac	lui+addiu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80021fa8	0x107a8	0x80021fac	mips_hi16_lo16	reachable-code	0x800595f8	bss	DAT_800595f8	lui+addiu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80022030	0x10830	0x80022034	mips_hi16_lo16	reachable-code	0x800652a8	bss	DAT_800652a8	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80022040	0x10840		mips26	reachable-code	0x8002aea4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022098	0x10898		mips26	reachable-code	0x8002abb4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800220a0	0x108a0		mips26	reachable-code	0x800292f8	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800220b8	0x108b8		mips26	reachable-code	0x800291ec	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800220c0	0x108c0		mips26	reachable-code	0x8002ac34	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800220c8	0x108c8		mips26	reachable-code	0x8002abb4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800220d0	0x108d0		mips26	reachable-code	0x800292f8	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800220e4	0x108e4		mips26	reachable-code	0x800291ec	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800220ec	0x108ec		mips26	reachable-code	0x8002ac34	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800220f4	0x108f4		mips26	reachable-code	0x8002abb4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800220fc	0x108fc		mips26	reachable-code	0x800292f8	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022110	0x10910		mips26	reachable-code	0x800291ec	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022118	0x10918		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022120	0x10920		mips26	reachable-code	0x8005012c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022130	0x10930		mips26	reachable-code	0x8002ac34	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022144	0x10944		mips26	reachable-code	0x8002abb4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8002214c	0x1094c		mips26	reachable-code	0x800292f8	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022160	0x10960		mips26	reachable-code	0x800291ec	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022168	0x10968		mips26	reachable-code	0x8002ac34	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022170	0x10970		mips26	reachable-code	0x8005012c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022180	0x10980		mips26	reachable-code	0x80022170	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022188	0x10988		mips26	reachable-code	0x8002abb4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022190	0x10990		mips26	reachable-code	0x8005012c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800221c4	0x109c4		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800221d4	0x109d4		mips26	reachable-code	0x8002225c	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800221f0	0x109f0		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8002220c	0x10a0c	0x80022210	mips_hi16_lo16	reachable-code	0x800652a8	bss	DAT_800652a8	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80022224	0x10a24	0x80022228	mips_hi16_lo16	reachable-code	0x800652a8	bss	DAT_800652a8	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80022234	0x10a34		mips26	reachable-code	0x8002225c	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022250	0x10a50		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8002225c	0x10a5c		mips26	reachable-code	0x800292f8	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022270	0x10a70		mips26	reachable-code	0x800291ec	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022278	0x10a78		mips26	reachable-code	0x80022130	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022280	0x10a80		mips26	reachable-code	0x8002af0c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800222c4	0x10ac4	0x800222c8	mips_hi16_lo16	reachable-code	0x800668e0	bss	DAT_800668e0	lui+sw	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x800222d0	0x10ad0	0x800222d4	mips_hi16_lo16	reachable-code	0x800668d8	bss	DAT_800668d8	lui+sw	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x800222dc	0x10adc		mips26	instruction-word	0x8002abb4	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x800222e8	0x10ae8		mips26	instruction-word	0x80027ee4	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x800222fc	0x10afc		mips26	instruction-word	0x80028914	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80022304	0x10b04		mips26	instruction-word	0x8002ac34	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80022318	0x10b18		mips26	instruction-word	0x8002b150	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80022320	0x10b20		mips26	instruction-word	0x8005012c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80022330	0x10b30		mips26	instruction-word	0x800250c4	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80022384	0x10b84		mips26	reachable-code	0x8002abb4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8002238c	0x10b8c		mips26	reachable-code	0x80025f38	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800223a0	0x10ba0		mips26	reachable-code	0x80028914	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800223a8	0x10ba8		mips26	reachable-code	0x8002ac34	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800223bc	0x10bbc		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800223c4	0x10bc4		mips26	reachable-code	0x8005012c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800223e4	0x10be4		mips26	reachable-code	0x8002abb4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800223ec	0x10bec		mips26	reachable-code	0x80025f38	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022400	0x10c00		mips26	reachable-code	0x80028914	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022408	0x10c08		mips26	reachable-code	0x8002ac34	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022410	0x10c10		mips26	reachable-code	0x8005012c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022430	0x10c30	0x80022434	mips_hi16_lo16	reachable-code	0x800122c8	load		lui+addiu	at	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8002244c	0x10c4c		mips26	instruction-word	0x80022608	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80022454	0x10c54		mips26	instruction-word	0x800224b0	load		j		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8002245c	0x10c5c		mips26	instruction-word	0x8002317c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8002246c	0x10c6c		mips26	instruction-word	0x800224cc	load		j		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80022474	0x10c74		mips26	instruction-word	0x800236ac	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8002247c	0x10c7c		mips26	instruction-word	0x800224cc	load		j		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80022484	0x10c84		mips26	instruction-word	0x8002430c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8002248c	0x10c8c		mips26	instruction-word	0x800224cc	load		j		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80022494	0x10c94		mips26	instruction-word	0x800249a8	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8002249c	0x10c9c		mips26	instruction-word	0x800224cc	load		j		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x800224a4	0x10ca4		mips26	instruction-word	0x80024e64	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x800224b8	0x10cb8		mips26	instruction-word	0x800224cc	load		j		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x800224c0	0x10cc0		mips26	instruction-word	0x8002589c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x800224d4	0x10cd4		mips26	reachable-code	0x8005012c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800224e4	0x10ce4		mips26	reachable-code	0x800225e0	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800224f0	0x10cf0		mips26	reachable-code	0x8005012c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022514	0x10d14		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022524	0x10d24		mips26	reachable-code	0x800225ac	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022540	0x10d40		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022554	0x10d54		mips26	reachable-code	0x800225ac	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022570	0x10d70		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022584	0x10d84		mips26	reachable-code	0x800225ac	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800225a0	0x10da0		mips26	reachable-code	0x8002b150	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800225ac	0x10dac		mips26	reachable-code	0x8002abb4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800225b4	0x10db4		mips26	reachable-code	0x80025f38	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800225c8	0x10dc8		mips26	reachable-code	0x80028914	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800225d0	0x10dd0		mips26	reachable-code	0x8002ac34	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800225d8	0x10dd8		mips26	reachable-code	0x800223d4	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80022634	0x10e34		mips26	instruction-word	0x8005012c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80022648	0x10e48		mips26	instruction-word	0x8002ad6c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80022650	0x10e50	0x80022654	mips_hi16_lo16	reachable-code	0x800652df	bss	DAT_800652df	lui+lbu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80022658	0x10e58	0x8002265c	mips_hi16_lo16	reachable-code	0x800652a8	bss	DAT_800652a8	lui+addiu	s5	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80022670	0x10e70	0x80022674	mips_hi16_lo16	reachable-code	0x8005920c	bss	DAT_8005920c	lui+addiu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x800226dc	0x10edc	0x800226e0	mips_hi16_lo16	reachable-code	0x80059374	bss	DAT_80059374	lui+addiu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80022734	0x10f34	0x80022738	mips_hi16_lo16	reachable-code	0x80059108	bss	DAT_80059108	lui+addiu	t2	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x800227dc	0x10fdc	0x800227e0	mips_hi16_lo16	reachable-code	0x800591d0	bss	DAT_800591d0	lui+addiu	t2	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x8002288c	0x1108c		mips26	instruction-word	0x8002abb4	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x800228b4	0x110b4		mips26	instruction-word	0x8002aea4	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x800228d4	0x110d4		mips26	instruction-word	0x800279c4	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x800228dc	0x110dc		mips26	instruction-word	0x80028a70	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x800228e4	0x110e4		mips26	instruction-word	0x8002ac34	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80022918	0x11118		mips26	instruction-word	0x80028380	load		jal		range-filtered	candidate	investigation:relocs.tsv
